месяц,продукт,регион,сегмент,канал,заявки,одобрено,выдано,средний_чек_тыс_руб,расход_на_маркетинг_тыс_руб,доля_цифровых_заявок_проц,просрочка_30дн_проц,чистый_доход_млн_руб
2025-07-01,Ипотека,Поволжье,Массовый,Мобильное приложение,490,241,157,4108.8,5767.6,46.5,2.11,5.637
2025-07-01,Ипотека,Поволжье,Премиум,Мобильное приложение,318,172,118,6030.9,4693.7,42.3,1.55,7.193
2025-07-01,Ипотека,Северо-Запад,Зарплатный,Мобильное приложение,407,215,143,4842.1,5589.6,50.0,0.85,6.248
2025-07-01,Ипотека,Северо-Запад,Массовый,Мобильное приложение,477,250,165,4038.7,5269.0,45.8,2.69,6.183
2025-07-01,Ипотека,Северо-Запад,Премиум,Мобильное приложение,354,189,123,5883.1,4992.6,46.4,0.87,7.478
2025-07-01,Ипотека,Сибирь,Зарплатный,Партнерский канал,425,212,134,4437.7,4566.2,47.5,1.38,5.387
2025-07-01,Ипотека,Сибирь,Массовый,Офис,380,166,115,4095.4,5044.4,40.1,2.44,3.649
2025-07-01,Ипотека,Сибирь,Премиум,Офис,273,138,93,5735.4,3736.3,41.7,1.17,5.254
2025-07-01,Ипотека,Урал,Зарплатный,Офис,385,189,127,4452.6,4995.8,45.6,1.12,4.682
2025-07-01,Ипотека,Урал,Массовый,Партнерский канал,426,214,141,,5705.8,44.4,1.89,4.451
2025-07-01,Ипотека,Урал,Премиум,Офис,270,136,88,6194.4,3972.6,46.4,1.63,5.451
2025-07-01,Ипотека,Центр,Зарплатный,Офис,511,255,170,4311.2,6496.9,52.5,0.95,6.831
2025-07-01,Ипотека,Центр,Массовый,Мобильное приложение,601,293,200,4625.7,6803.2,49.1,2.68,8.966
2025-07-01,Ипотека,Центр,Премиум,Мобильное приложение,455,244,164,6885.6,5887.4,50.2,1.28,12.545
2025-07-01,Кредитная карта,Поволжье,Зарплатный,Офис,635,427,340,128.1,4219.4,78.6,3.72,-0.05
2025-07-01,Кредитная карта,Поволжье,Массовый,Офис,690,505,409,99.4,3968.2,77.3,4.89,-0.117
2025-07-01,Кредитная карта,Поволжье,Премиум,Офис,360,271,220,162.1,2592.2,62.4,2.98,0.579
2025-07-01,Кредитная карта,Северо-Запад,Зарплатный,Мобильное приложение,516,377,291,151.4,3433.3,78.1,3.23,0.584
2025-07-01,Кредитная карта,Северо-Запад,Массовый,Мобильное приложение,634,431,342,125.5,3007.5,73.1,3.86,1.205
2025-07-01,Кредитная карта,Северо-Запад,Премиум,Мобильное приложение,422,312,237,189.4,3496.0,67.8,2.23,0.627
2025-07-01,Кредитная карта,Сибирь,Зарплатный,Офис,468,347,281,116.4,2626.9,76.0,3.3,0.19
2025-07-01,Кредитная карта,Сибирь,Массовый,Офис,557,390,316,108.2,,65.9,3.72,0.27
2025-07-01,Кредитная карта,Сибирь,Премиум,Мобильное приложение,284,208,177,148.7,2433.4,68.3,2.76,-0.131
2025-07-01,Кредитная карта,Урал,Зарплатный,Офис,534,402,325,129.0,,77.7,3.66,0.246
2025-07-01,Кредитная карта,Урал,Массовый,Мобильное приложение,617,416,329,112.7,3125.0,68.3,4.4,0.186
2025-07-01,Кредитная карта,Урал,Премиум,Офис,342,253,204,161.0,2902.4,73.0,2.8,0.041
2025-07-01,Кредитная карта,Центр,Зарплатный,Партнерский канал,711,520,410,130.7,4485.5,81.2,2.81,0.889
2025-07-01,Кредитная карта,Центр,Массовый,Партнерский канал,982,709,559,117.8,4680.1,80.3,4.79,1.153
2025-07-01,Кредитная карта,Центр,Премиум,Мобильное приложение,473,335,267,194.7,3782.3,76.9,2.82,1.263
2025-07-01,Потребительский кредит,Поволжье,Зарплатный,Офис,579,372,273,468.6,4191.6,66.9,3.91,2.133
2025-07-01,Потребительский кредит,Поволжье,Массовый,Партнерский канал,618,401,284,366.8,4561.7,55.0,5.0,1.204
2025-07-01,Потребительский кредит,Поволжье,Премиум,Мобильное приложение,416,256,186,648.2,4051.4,53.7,3.07,2.185
2025-07-01,Потребительский кредит,Северо-Запад,Зарплатный,Офис,525,325,233,457.1,3292.3,64.4,4.34,1.908
2025-07-01,Потребительский кредит,Северо-Запад,Массовый,Мобильное приложение,600,376,262,413.6,4276.8,60.8,5.18,1.574
2025-07-01,Потребительский кредит,Северо-Запад,Премиум,Партнерский канал,304,189,142,725.4,2999.6,49.8,3.58,1.966
2025-07-01,Потребительский кредит,Сибирь,Зарплатный,Партнерский канал,495,314,235,437.6,,57.4,4.46,1.297
2025-07-01,Потребительский кредит,Сибирь,Массовый,Офис,501,304,214,351.9,3619.2,58.0,5.1,0.521
2025-07-01,Потребительский кредит,Сибирь,Премиум,Офис,402,244,177,573.0,3280.2,50.3,3.73,2.047
2025-07-01,Потребительский кредит,Урал,Зарплатный,Мобильное приложение,593,385,287,469.1,4304.9,58.7,3.98,2.795
2025-07-01,Потребительский кредит,Урал,Массовый,Мобильное приложение,579,366,261,,3726.5,60.6,5.09,1.12
2025-07-01,Потребительский кредит,Урал,Премиум,Мобильное приложение,306,197,145,638.1,3384.0,58.3,3.56,1.454
2025-07-01,Потребительский кредит,Центр,Зарплатный,Партнерский канал,670,407,302,453.1,5151.7,64.1,4.36,2.391
2025-07-01,Потребительский кредит,Центр,Массовый,Мобильное приложение,787,488,353,392.7,5058.1,60.4,4.77,2.175
2025-07-01,Потребительский кредит,Центр,Премиум,Мобильное приложение,436,280,202,697.8,4054.0,60.2,3.67,2.911
2025-08-01,Вклад,Поволжье,Зарплатный,Партнерский канал,324,282,262,989.8,1882.3,63.6,0.2,0.898
2025-08-01,Вклад,Поволжье,Массовый,Партнерский канал,383,348,318,897.0,1904.2,66.5,1.39,1.43
2025-08-01,Вклад,Поволжье,Премиум,Мобильное приложение,210,187,174,1324.0,1533.5,61.6,0.2,1.243
2025-08-01,Вклад,Северо-Запад,Зарплатный,Офис,317,272,249,1004.6,1382.9,69.1,0.64,1.426
2025-08-01,Вклад,Северо-Запад,Массовый,Мобильное приложение,330,285,258,1005.8,1307.2,67.1,1.59,1.366
2025-08-01,Вклад,Северо-Запад,Премиум,Мобильное приложение,209,187,173,1233.8,1598.4,66.5,0.2,0.808
2025-08-01,Вклад,Сибирь,Зарплатный,Партнерский канал,312,283,264,838.1,1235.7,64.0,0.33,1.385
2025-08-01,Вклад,Сибирь,Массовый,Мобильное приложение,325,275,243,858.5,1409.4,59.2,1.08,0.679
2025-08-01,Вклад,Сибирь,Премиум,Офис,139,124,114,1347.5,1264.8,61.9,0.2,0.734
2025-08-01,Вклад,Урал,Зарплатный,Офис,292,254,222,754.3,1495.7,65.1,0.25,1.082
2025-08-01,Вклад,Урал,Массовый,Партнерский канал,327,293,274,908.0,1611.5,67.3,0.86,1.138
2025-08-01,Вклад,Урал,Премиум,Мобильное приложение,185,161,143,1338.8,1216.0,57.9,0.2,1.084
2025-08-01,Вклад,Центр,Зарплатный,Офис,409,367,325,864.3,2156.9,69.8,0.59,1.227
2025-08-01,Вклад,Центр,Массовый,Офис,501,457,421,1026.3,1883.7,72.0,0.9,2.81
2025-08-01,Вклад,Центр,Премиум,Офис,292,276,255,1485.3,1854.6,67.9,0.2,2.141
2025-08-01,Ипотека,Поволжье,Зарплатный,Офис,354,193,124,4326.9,4338.0,47.4,1.77,4.854
2025-08-01,Ипотека,Поволжье,Массовый,Офис,475,235,149,,5209.8,43.1,2.65,4.361
2025-08-01,Ипотека,Поволжье,Премиум,Офис,306,165,110,5761.4,4828.8,40.4,0.84,6.254
2025-08-01,Ипотека,Северо-Запад,Зарплатный,Мобильное приложение,388,200,128,4357.0,4942.2,48.6,1.58,4.924
2025-08-01,Ипотека,Северо-Запад,Массовый,Офис,419,205,143,3417.8,5323.9,51.9,2.35,3.984
2025-08-01,Ипотека,Северо-Запад,Премиум,Мобильное приложение,365,178,115,6425.6,4851.8,41.4,0.9,7.747
2025-08-01,Ипотека,Сибирь,Зарплатный,Партнерский канал,400,202,138,4311.4,5014.1,45.0,0.89,5.795
2025-08-01,Ипотека,Сибирь,Массовый,Мобильное приложение,387,199,130,3830.9,4666.0,37.9,2.54,3.979
2025-08-01,Ипотека,Сибирь,Премиум,Офис,251,132,84,5611.3,3946.5,44.7,1.89,4.28
2025-08-01,Ипотека,Урал,Зарплатный,Офис,433,216,141,4439.3,4977.8,52.0,1.35,5.997
2025-08-01,Ипотека,Урал,Массовый,Мобильное приложение,455,232,151,3691.5,4827.0,51.6,2.19,4.985
2025-08-01,Ипотека,Урал,Премиум,Мобильное приложение,299,152,100,6499.5,4662.0,44.8,1.14,6.696
2025-08-01,Ипотека,Центр,Зарплатный,Мобильное приложение,505,252,161,3991.1,6036.1,54.7,1.42,5.616
2025-08-01,Ипотека,Центр,Массовый,Мобильное приложение,535,272,184,4306.2,6524.4,49.0,2.68,7.518
2025-08-01,Ипотека,Центр,Премиум,Офис,440,233,151,,6124.7,51.7,1.03,10.748
2025-08-01,Кредитная карта,Поволжье,Зарплатный,Партнерский канал,530,384,310,129.4,3379.5,72.2,2.93,0.368
2025-08-01,Кредитная карта,Поволжье,Массовый,Мобильное приложение,669,484,392,116.3,3824.0,70.6,4.21,0.51
2025-08-01,Кредитная карта,Поволжье,Премиум,Мобильное приложение,373,264,212,165.8,3320.4,67.5,2.57,0.17
2025-08-01,Кредитная карта,Северо-Запад,Зарплатный,Офис,513,387,307,138.5,3142.8,76.1,4.02,0.538
2025-08-01,Кредитная карта,Северо-Запад,Массовый,Мобильное приложение,636,458,362,119.8,3609.9,70.0,4.45,0.325
2025-08-01,Кредитная карта,Северо-Запад,Премиум,Мобильное приложение,379,273,214,173.0,2874.9,70.8,3.25,0.556
2025-08-01,Кредитная карта,Сибирь,Зарплатный,Мобильное приложение,413,295,231,114.6,2732.6,68.0,2.6,-0.033
2025-08-01,Кредитная карта,Сибирь,Массовый,Мобильное приложение,597,421,329,99.2,2959.7,66.1,4.13,0.45
2025-08-01,Кредитная карта,Сибирь,Премиум,Партнерский канал,338,237,185,154.3,2525.2,73.7,2.85,-0.009
2025-08-01,Кредитная карта,Урал,Зарплатный,Офис,558,422,333,118.5,3422.0,72.9,,0.526
2025-08-01,Кредитная карта,Урал,Массовый,Офис,561,404,328,117.6,3037.6,78.4,4.29,0.393
2025-08-01,Кредитная карта,Урал,Премиум,Мобильное приложение,357,260,204,,2746.1,71.5,2.77,0.389
2025-08-01,Кредитная карта,Центр,Зарплатный,Мобильное приложение,704,513,408,121.0,4110.1,71.8,3.64,0.477
2025-08-01,Кредитная карта,Центр,Массовый,Мобильное приложение,947,685,546,128.8,4447.1,77.7,4.14,1.758
2025-08-01,Кредитная карта,Центр,Премиум,Партнерский канал,506,379,301,215.0,4241.9,76.0,3.08,1.427
2025-08-01,Потребительский кредит,Поволжье,Зарплатный,Партнерский канал,600,396,284,369.4,4380.9,60.0,3.87,1.228
2025-08-01,Потребительский кредит,Поволжье,Массовый,Мобильное приложение,632,404,285,593.7,,53.1,4.73,1.206
2025-08-01,Потребительский кредит,Поволжье,Премиум,Партнерский канал,347,236,164,542.9,3306.2,56.2,3.22,1.534
2025-08-01,Потребительский кредит,Северо-Запад,Зарплатный,Мобильное приложение,469,297,224,454.3,3673.4,61.6,4.46,1.646
2025-08-01,Потребительский кредит,Северо-Запад,Массовый,Мобильное приложение,600,379,279,413.2,3739.1,58.2,5.28,1.735
2025-08-01,Потребительский кредит,Северо-Запад,Премиум,Мобильное приложение,376,243,170,,3397.8,61.2,3.39,1.138
2025-08-01,Потребительский кредит,Сибирь,Зарплатный,Мобильное приложение,418,270,203,454.7,3135.5,65.0,3.96,1.635
2025-08-01,Потребительский кредит,Сибирь,Массовый,Офис,516,335,240,404.7,3399.9,51.4,5.1,1.565
2025-08-01,Потребительский кредит,Сибирь,Премиум,Мобильное приложение,293,186,134,577.2,2719.0,55.1,4.24,0.852
2025-08-01,Потребительский кредит,Урал,Зарплатный,Мобильное приложение,514,345,256,,3857.0,65.6,4.46,1.895
2025-08-01,Потребительский кредит,Урал,Массовый,Мобильное приложение,579,362,259,414.9,3569.4,62.3,4.92,1.791
2025-08-01,Потребительский кредит,Урал,Премиум,Мобильное приложение,362,233,169,640.7,3295.4,57.0,3.68,2.324
2025-08-01,Потребительский кредит,Центр,Зарплатный,Мобильное приложение,670,441,312,424.0,4973.6,61.6,3.9,2.464
2025-08-01,Потребительский кредит,Центр,Массовый,Офис,752,473,350,412.6,5011.9,67.6,4.52,2.404
2025-08-01,Потребительский кредит,Центр,Премиум,Мобильное приложение,417,269,196,708.4,4085.8,53.3,3.82,2.827
2025-09-01,Вклад,Поволжье,Зарплатный,Мобильное приложение,319,285,258,887.7,1609.1,62.2,0.2,1.283
2025-09-01,Вклад,Поволжье,Массовый,Мобильное приложение,385,333,300,,1565.4,56.1,1.01,1.096
2025-09-01,Вклад,Поволжье,Премиум,Офис,184,170,156,,1431.6,59.6,0.2,1.227
2025-09-01,Вклад,Северо-Запад,Зарплатный,Офис,313,270,255,1095.3,1754.4,66.3,0.2,1.402
2025-09-01,Вклад,Северо-Запад,Массовый,Мобильное приложение,358,305,283,938.7,1430.1,68.1,1.54,1.535
2025-09-01,Вклад,Северо-Запад,Премиум,Мобильное приложение,166,156,143,1417.4,1468.1,57.1,,1.085
2025-09-01,Вклад,Сибирь,Зарплатный,Партнерский канал,305,271,244,811.7,1264.9,66.8,,1.175
2025-09-01,Вклад,Сибирь,Массовый,Партнерский канал,293,261,245,727.5,1384.6,66.6,1.87,0.41
2025-09-01,Вклад,Сибирь,Премиум,Мобильное приложение,101,91,82,1216.5,1229.6,55.6,0.2,0.376
2025-09-01,Вклад,Урал,Зарплатный,Офис,236,214,197,1025.6,1233.6,61.0,0.2,1.023
2025-09-01,Вклад,Урал,Массовый,Партнерский канал,341,297,273,896.3,1468.7,70.3,1.61,1.242
2025-09-01,Вклад,Урал,Премиум,Мобильное приложение,242,220,206,1335.9,1426.7,65.8,0.2,1.653
2025-09-01,Вклад,Центр,Зарплатный,Мобильное приложение,400,353,326,813.4,1868.7,70.0,0.2,1.135
2025-09-01,Вклад,Центр,Массовый,Офис,478,421,384,885.9,1995.1,74.0,1.32,1.806
2025-09-01,Вклад,Центр,Премиум,Офис,225,201,182,1464.4,1626.5,65.8,0.2,1.411
2025-09-01,Ипотека,Поволжье,Зарплатный,Мобильное приложение,445,226,154,4497.6,5412.0,50.2,1.71,6.578
2025-09-01,Ипотека,Поволжье,Массовый,Офис,461,245,169,4020.5,5554.9,49.1,2.25,6.165
2025-09-01,Ипотека,Поволжье,Премиум,Партнерский канал,291,153,97,5619.8,4311.5,42.9,0.89,5.028
2025-09-01,Ипотека,Северо-Запад,Зарплатный,Мобильное приложение,396,208,142,4260.9,4924.4,54.8,0.97,5.735
2025-09-01,Ипотека,Северо-Запад,Массовый,Партнерский канал,503,245,161,,5982.0,49.2,2.41,5.989
2025-09-01,Ипотека,Северо-Запад,Премиум,Мобильное приложение,275,141,93,6027.7,4120.5,49.3,0.78,5.236
2025-09-01,Ипотека,Сибирь,Зарплатный,Партнерский канал,413,236,153,4376.8,5091.0,46.6,0.86,6.462
2025-09-01,Ипотека,Сибирь,Массовый,Офис,340,165,111,3284.4,4394.5,47.8,2.35,2.283
2025-09-01,Ипотека,Сибирь,Премиум,Офис,281,150,97,5834.4,3953.1,39.9,1.09,5.395
2025-09-01,Ипотека,Урал,Зарплатный,Мобильное приложение,320,160,111,3928.5,4071.6,45.4,1.3,4.145
2025-09-01,Ипотека,Урал,Массовый,Мобильное приложение,375,188,122,3907.8,4777.4,47.2,2.46,3.713
2025-09-01,Ипотека,Урал,Премиум,Мобильное приложение,283,156,102,5803.7,4034.5,45.5,0.32,6.062
2025-09-01,Ипотека,Центр,Зарплатный,Мобильное приложение,425,228,157,5227.0,5432.7,53.6,1.45,8.523
2025-09-01,Ипотека,Центр,Массовый,Партнерский канал,567,275,182,4249.5,6617.4,50.8,2.38,7.198
2025-09-01,Ипотека,Центр,Премиум,Офис,370,214,143,6157.2,5667.8,46.8,0.94,9.041
2025-09-01,Кредитная карта,Поволжье,Зарплатный,Мобильное приложение,522,389,313,113.1,2722.8,73.2,3.24,0.466
2025-09-01,Кредитная карта,Поволжье,Массовый,Мобильное приложение,690,509,399,105.1,3398.5,69.0,3.92,0.335
2025-09-01,Кредитная карта,Поволжье,Премиум,Партнерский канал,341,240,192,170.0,2827.6,65.0,3.25,0.462
2025-09-01,Кредитная карта,Северо-Запад,Зарплатный,Офис,506,374,295,125.1,3082.1,78.5,4.16,0.716
2025-09-01,Кредитная карта,Северо-Запад,Массовый,Офис,644,454,358,111.0,3070.9,75.1,4.13,0.296
2025-09-01,Кредитная карта,Северо-Запад,Премиум,Партнерский канал,308,226,181,203.0,2633.5,75.7,2.8,0.807
2025-09-01,Кредитная карта,Сибирь,Зарплатный,Офис,505,367,293,134.5,2675.1,72.7,3.4,0.976
2025-09-01,Кредитная карта,Сибирь,Массовый,Партнерский канал,531,388,303,104.5,,76.4,4.22,0.105
2025-09-01,Кредитная карта,Сибирь,Премиум,Офис,309,225,182,155.0,2480.0,65.3,2.8,0.345
2025-09-01,Кредитная карта,Урал,Зарплатный,Мобильное приложение,493,383,299,131.4,3069.1,81.2,2.39,0.756
2025-09-01,Кредитная карта,Урал,Массовый,Мобильное приложение,593,430,343,,3183.5,69.4,3.9,0.626
2025-09-01,Кредитная карта,Урал,Премиум,Офис,291,219,167,171.9,2603.7,70.2,2.62,0.481
2025-09-01,Кредитная карта,Центр,Зарплатный,Мобильное приложение,663,468,384,110.0,3614.6,85.0,3.26,0.787
2025-09-01,Кредитная карта,Центр,Массовый,Партнерский канал,978,702,550,118.1,4453.8,76.9,3.83,1.298
2025-09-01,Кредитная карта,Центр,Премиум,Мобильное приложение,465,343,273,213.2,3608.4,68.0,2.37,1.482
2025-09-01,Потребительский кредит,Поволжье,Зарплатный,Мобильное приложение,556,363,273,472.5,4479.9,51.8,4.46,2.426
2025-09-01,Потребительский кредит,Поволжье,Массовый,Мобильное приложение,572,372,281,410.2,3230.0,52.2,4.92,2.144
2025-09-01,Потребительский кредит,Поволжье,Премиум,Мобильное приложение,336,216,157,556.5,2895.1,56.2,3.15,1.894
2025-09-01,Потребительский кредит,Северо-Запад,Зарплатный,Офис,512,337,246,447.9,3572.1,58.0,3.42,2.072
2025-09-01,Потребительский кредит,Северо-Запад,Массовый,Мобильное приложение,566,347,249,425.4,3389.8,53.9,5.69,1.461
2025-09-01,Потребительский кредит,Северо-Запад,Премиум,Мобильное приложение,376,240,182,,3197.7,61.0,3.52,2.492
2025-09-01,Потребительский кредит,Сибирь,Зарплатный,Офис,506,337,242,455.5,3744.0,57.4,4.62,1.704
2025-09-01,Потребительский кредит,Сибирь,Массовый,Офис,547,338,253,410.1,3848.6,56.1,5.39,1.503
2025-09-01,Потребительский кредит,Сибирь,Премиум,Офис,393,263,191,,3086.8,50.4,3.46,2.0
2025-09-01,Потребительский кредит,Урал,Зарплатный,Офис,569,372,272,425.7,3939.3,61.2,4.19,2.135
2025-09-01,Потребительский кредит,Урал,Массовый,Мобильное приложение,573,363,276,363.6,3672.6,55.6,5.16,1.578
2025-09-01,Потребительский кредит,Урал,Премиум,Офис,306,192,141,646.2,2897.8,54.4,3.84,1.498
2025-09-01,Потребительский кредит,Центр,Зарплатный,Партнерский канал,609,383,288,500.7,4145.6,69.3,4.2,2.949
2025-09-01,Потребительский кредит,Центр,Массовый,Партнерский канал,772,451,327,446.8,5266.5,61.4,5.61,2.455
2025-09-01,Потребительский кредит,Центр,Премиум,Мобильное приложение,490,314,229,679.1,4693.2,60.2,3.64,3.324
2025-10-01,Вклад,Поволжье,Зарплатный,Партнерский канал,347,321,284,958.9,1555.4,71.5,0.38,1.482
2025-10-01,Вклад,Поволжье,Массовый,Мобильное приложение,406,364,328,804.9,1554.8,63.2,0.9,1.244
2025-10-01,Вклад,Поволжье,Премиум,Офис,246,218,196,1138.8,1213.5,62.8,0.2,1.239
2025-10-01,Вклад,Северо-Запад,Зарплатный,Офис,329,289,269,968.5,1475.3,70.6,0.45,1.282
2025-10-01,Вклад,Северо-Запад,Массовый,Мобильное приложение,400,338,311,794.8,1656.1,68.2,0.63,1.298
2025-10-01,Вклад,Северо-Запад,Премиум,Мобильное приложение,238,212,189,1310.6,1437.8,61.2,0.2,1.398
2025-10-01,Вклад,Сибирь,Зарплатный,Мобильное приложение,296,263,240,796.9,1084.5,65.6,0.37,0.85
2025-10-01,Вклад,Сибирь,Массовый,Мобильное приложение,375,319,298,792.2,1230.0,62.0,1.32,1.494
2025-10-01,Вклад,Сибирь,Премиум,Мобильное приложение,213,197,182,1227.9,1192.8,57.1,0.2,1.079
2025-10-01,Вклад,Урал,Зарплатный,Партнерский канал,313,271,251,965.3,1440.0,69.7,1.19,1.223
2025-10-01,Вклад,Урал,Массовый,Партнерский канал,414,361,332,881.1,1582.2,65.9,0.82,1.579
2025-10-01,Вклад,Урал,Премиум,Мобильное приложение,217,191,179,1249.9,1550.4,62.8,0.2,1.06
2025-10-01,Вклад,Центр,Зарплатный,Партнерский канал,403,357,325,933.8,1714.4,63.0,0.83,1.615
2025-10-01,Вклад,Центр,Массовый,Офис,481,441,388,961.9,2042.0,66.7,0.78,2.101
2025-10-01,Вклад,Центр,Премиум,Партнерский канал,250,239,222,,1587.6,70.6,0.3,2.275
2025-10-01,Ипотека,Поволжье,Зарплатный,Партнерский канал,298,154,102,3781.1,4773.1,44.3,0.9,2.638
2025-10-01,Ипотека,Поволжье,Массовый,Мобильное приложение,475,234,148,3967.9,5467.9,47.9,2.35,5.102
2025-10-01,Ипотека,Поволжье,Премиум,Мобильное приложение,323,161,107,5842.7,,39.8,0.87,6.094
2025-10-01,Ипотека,Северо-Запад,Зарплатный,Мобильное приложение,407,205,137,4416.1,4837.9,52.0,1.37,5.462
2025-10-01,Ипотека,Северо-Запад,Массовый,Мобильное приложение,369,188,121,3931.4,4857.3,50.0,2.95,3.576
2025-10-01,Ипотека,Северо-Запад,Премиум,Офис,296,152,97,5380.6,4662.1,43.9,0.57,4.633
2025-10-01,Ипотека,Сибирь,Зарплатный,Офис,347,175,114,4505.8,4504.7,47.8,1.02,4.756
2025-10-01,Ипотека,Сибирь,Массовый,Офис,426,222,150,3991.2,4614.9,46.0,2.95,5.476
2025-10-01,Ипотека,Сибирь,Премиум,Офис,218,114,74,5669.7,,38.7,0.29,4.43
2025-10-01,Ипотека,Урал,Зарплатный,Мобильное приложение,344,189,131,4306.5,4475.6,52.9,1.38,5.334
2025-10-01,Ипотека,Урал,Массовый,Партнерский канал,349,186,119,3858.8,,45.6,2.33,3.745
2025-10-01,Ипотека,Урал,Премиум,Мобильное приложение,299,154,98,6155.4,3830.3,44.7,0.2,6.218
2025-10-01,Ипотека,Центр,Зарплатный,Партнерский канал,522,281,191,,6409.5,57.2,1.75,7.832
2025-10-01,Ипотека,Центр,Массовый,Мобильное приложение,486,251,171,3734.1,6605.8,56.1,2.02,5.395
2025-10-01,Ипотека,Центр,Премиум,Офис,376,196,130,6037.0,,46.8,0.57,8.155
2025-10-01,Кредитная карта,Поволжье,Зарплатный,Офис,537,401,314,131.4,3245.1,72.8,3.1,0.699
2025-10-01,Кредитная карта,Поволжье,Массовый,Офис,680,478,370,103.7,3459.3,71.7,3.97,-0.001
2025-10-01,Кредитная карта,Поволжье,Премиум,Мобильное приложение,360,273,212,179.1,3099.6,65.7,2.65,0.539
2025-10-01,Кредитная карта,Северо-Запад,Зарплатный,Партнерский канал,577,420,350,118.0,3050.9,77.3,3.78,0.454
2025-10-01,Кредитная карта,Северо-Запад,Массовый,Офис,677,483,373,116.4,,71.9,4.43,0.691
2025-10-01,Кредитная карта,Северо-Запад,Премиум,Мобильное приложение,363,253,198,184.7,2967.8,67.7,2.42,0.532
2025-10-01,Кредитная карта,Сибирь,Зарплатный,Мобильное приложение,518,379,298,125.8,2680.9,67.6,3.38,0.88
2025-10-01,Кредитная карта,Сибирь,Массовый,Офис,637,472,363,108.5,3322.2,68.0,4.47,0.176
2025-10-01,Кредитная карта,Сибирь,Премиум,Мобильное приложение,348,260,196,152.9,2477.9,70.8,3.28,0.066
2025-10-01,Кредитная карта,Урал,Зарплатный,Мобильное приложение,555,411,327,110.6,3259.2,75.9,3.03,0.47
2025-10-01,Кредитная карта,Урал,Массовый,Партнерский канал,610,438,353,110.5,3011.5,74.8,3.97,0.555
2025-10-01,Кредитная карта,Урал,Премиум,Мобильное приложение,340,244,189,188.7,2325.2,69.0,2.11,0.684
2025-10-01,Кредитная карта,Центр,Зарплатный,Офис,646,498,400,140.4,3385.3,80.8,3.28,1.378
2025-10-01,Кредитная карта,Центр,Массовый,Мобильное приложение,977,693,544,100.7,4340.1,77.6,3.75,0.785
2025-10-01,Кредитная карта,Центр,Премиум,Мобильное приложение,473,357,284,185.8,3354.9,68.4,2.22,1.177
2025-10-01,Потребительский кредит,Поволжье,Зарплатный,Партнерский канал,578,365,269,420.4,4056.2,64.6,4.12,1.691
2025-10-01,Потребительский кредит,Поволжье,Массовый,Мобильное приложение,665,402,296,386.0,4068.2,56.7,5.64,1.909
2025-10-01,Потребительский кредит,Поволжье,Премиум,Мобильное приложение,420,267,198,563.6,3546.6,54.0,3.88,2.286
2025-10-01,Потребительский кредит,Северо-Запад,Зарплатный,Мобильное приложение,506,311,222,460.6,3704.6,64.6,4.45,1.685
2025-10-01,Потребительский кредит,Северо-Запад,Массовый,Офис,622,393,289,414.8,3745.2,59.2,5.97,2.302
2025-10-01,Потребительский кредит,Северо-Запад,Премиум,Мобильное приложение,365,242,181,631.2,3318.1,55.2,3.46,2.641
2025-10-01,Потребительский кредит,Сибирь,Зарплатный,Офис,438,282,207,420.7,2904.2,61.0,4.37,1.442
2025-10-01,Потребительский кредит,Сибирь,Массовый,Мобильное приложение,497,306,223,362.8,3207.6,60.0,5.45,1.109
2025-10-01,Потребительский кредит,Сибирь,Премиум,Мобильное приложение,374,242,178,567.5,2644.8,52.0,3.5,2.204
2025-10-01,Потребительский кредит,Урал,Зарплатный,Мобильное приложение,470,314,239,476.9,3468.4,59.1,4.56,5.702
2025-10-01,Потребительский кредит,Урал,Массовый,Мобильное приложение,577,364,262,445.2,3740.5,59.4,5.2,1.915
2025-10-01,Потребительский кредит,Урал,Премиум,Мобильное приложение,359,227,169,691.9,3162.8,58.6,3.43,2.49
2025-10-01,Потребительский кредит,Центр,Зарплатный,Офис,636,419,301,435.5,4448.5,69.9,4.51,2.308
2025-10-01,Потребительский кредит,Центр,Массовый,Партнерский канал,766,466,356,409.1,5056.9,55.0,4.72,2.342
2025-10-01,Потребительский кредит,Центр,Премиум,Партнерский канал,380,230,163,628.1,3482.7,54.7,3.34,2.115
2025-11-01,Вклад,Поволжье,Зарплатный,Мобильное приложение,358,328,297,1008.8,1585.8,63.6,0.3,1.917
2025-11-01,Вклад,Поволжье,Массовый,Партнерский канал,426,384,353,910.3,1703.1,64.5,0.97,1.73
2025-11-01,Вклад,Поволжье,Премиум,Офис,231,210,195,1355.7,1330.4,67.7,0.2,1.665
2025-11-01,Вклад,Северо-Запад,Зарплатный,Офис,336,310,284,982.8,1714.1,72.8,0.2,1.424
2025-11-01,Вклад,Северо-Запад,Массовый,Мобильное приложение,417,381,334,914.6,1547.6,67.2,0.95,1.398
2025-11-01,Вклад,Северо-Запад,Премиум,Мобильное приложение,223,211,191,1528.1,1343.6,64.5,0.2,2.177
2025-11-01,Вклад,Сибирь,Зарплатный,Офис,269,237,213,955.2,1181.4,67.9,0.63,2.748
2025-11-01,Вклад,Сибирь,Массовый,Офис,298,263,243,747.2,1430.8,65.3,1.09,0.564
2025-11-01,Вклад,Сибирь,Премиум,Мобильное приложение,182,164,147,1227.6,1169.7,57.7,0.2,1.178
