client_id,avg_monthly_spend_rub,credit_limit_rub,utilization_pct,full_pay_ratio_pct,overdue_events_6m,cash_advance_share_pct,installment_share_pct,digital_engagement_index,deposit_balance_rub,travel_spend_share_pct,interest_income_rub,interchange_income_rub,fee_income_rub,risk_cost_rub,total_margin_rub,latent_cluster_name,kmeans_cluster,pc1,pc2,pc3,recommended_action
CL01989,40801.33,228245.23,12.45,90.05,0.0,1.57,3.36,55.7,641693.15,15.12,70.02,323.66,18.25,43.9,368.03,"Состоятельные, но спящие",2,-2.0443682996675876,2.2568335911609534,-1.1720776994099777,Без кампании на этом этапе
CL01990,36150.2,176613.15,12.28,89.67,0.42,2.21,1.19,52.9,560191.17,29.36,59.95,262.7,2.92,813.84,-488.26,"Состоятельные, но спящие",2,-2.1138616895762303,2.818207336954666,-0.22334792851150015,Без кампании на этом этапе
CL01991,30744.7,271809.86,14.64,87.4,0.0,1.31,0.88,39.2,328671.37,26.53,90.02,309.68,4.06,36.55,367.21,"Состоятельные, но спящие",2,-1.5645958309840213,2.3837428572329635,-1.2061232616234414,Без кампании на этом этапе
CL01992,37131.43,131617.6,15.71,97.17,0.04,2.2,0.0,58.1,503483.58,28.47,8.9,285.6,0.0,187.33,107.17,"Состоятельные, но спящие",2,-2.3026520478839125,2.1966177686893458,-0.6714083561619204,Без кампании на этом этапе
CL01993,36062.21,185556.03,6.74,94.29,0.0,1.18,1.82,65.3,661881.1,31.59,12.41,263.43,5.57,32.9,248.51,"Состоятельные, но спящие",2,-2.9286384928979308,2.203781661790569,-0.7889339423730644,Без кампании на этом этапе
CL01994,47791.1,306694.31,8.28,89.41,0.23,0.6,3.68,39.7,582169.76,34.46,74.38,412.93,13.9,556.21,-55.01,"Состоятельные, но спящие",2,-2.366145168012713,2.7607472802201425,-0.7478081131917889,Без кампании на этом этапе
CL01995,35588.76,216311.55,20.94,94.15,0.0,0.0,2.6,54.7,551116.51,26.35,62.22,373.26,6.66,0.0,442.14,"Состоятельные, но спящие",2,-2.194970245018898,2.137183662582676,-1.0434835963777538,Без кампании на этом этапе
CL01996,31309.2,186714.96,13.59,94.01,0.08,0.83,2.21,51.2,464491.55,25.6,36.93,219.57,6.94,282.14,-18.69,"Состоятельные, но спящие",2,-2.019062081365665,2.422073743918409,-0.8182690018255849,Без кампании на этом этапе
CL01997,23249.31,234850.41,18.41,96.59,0.11,0.0,3.8,43.4,503726.91,30.86,25.7,250.1,12.74,200.53,88.01,"Состоятельные, но спящие",2,-2.083708614956085,2.711222418711881,-1.0589952918109273,Без кампании на этом этапе
CL01998,42672.65,205015.1,13.5,92.92,0.3,1.23,3.96,35.9,589898.94,33.48,36.05,407.76,17.53,506.1,-44.76,"Состоятельные, но спящие",2,-2.1798150851427582,2.9415888087009003,-0.8163458234278573,Без кампании на этом этапе
CL01999,47843.94,234661.76,12.56,94.69,0.02,0.2,6.53,45.5,704820.4,32.16,36.92,513.8,48.64,65.64,533.72,"Состоятельные, но спящие",2,-2.6647192407811606,2.39727161284753,-1.2359410056478641,Без кампании на этом этапе
CL02000,51326.89,230772.46,22.84,97.35,0.01,2.48,7.18,56.2,785744.16,18.3,36.23,488.92,35.92,81.35,479.72,"Состоятельные, но спящие",2,-2.2877209009800343,2.1463400531168277,-1.151998270783966,Без кампании на этом этапе
CL02001,54117.99,330843.5,19.33,97.73,0.25,2.25,0.89,45.3,426128.59,22.89,34.38,433.61,7.68,637.53,-161.86,"Состоятельные, но спящие",2,-1.6859988711028833,2.331119193924045,-0.4143058388489228,Без кампании на этом этапе
CL02002,59125.17,99585.15,19.74,97.88,0.0,0.72,3.12,63.3,777307.93,20.29,9.26,467.8,25.42,20.28,482.21,"Состоятельные, но спящие",2,-2.63826351424645,1.921344079262876,-0.8811555488431216,Без кампании на этом этапе
CL02003,12248.13,236296.76,17.64,88.87,0.18,1.89,1.35,47.1,553005.29,33.55,82.24,111.71,1.72,472.47,-276.8,"Состоятельные, но спящие",2,-2.1285701243005613,3.0815713441346793,-0.8711626236982587,Без кампании на этом этапе
CL02004,54908.26,196033.25,12.54,87.09,0.15,0.0,2.25,52.1,569899.99,37.93,68.43,575.27,18.96,197.04,465.61,"Состоятельные, но спящие",2,-2.6008763542415996,2.072615012206852,-0.6699356608851142,Без кампании на этом этапе
CL02005,39323.6,335302.68,17.47,98.99,0.0,0.97,1.19,48.3,620867.4,17.82,14.34,323.42,6.39,27.22,316.93,"Состоятельные, но спящие",2,-2.091314984322132,2.48083526702897,-1.2160713363207858,Без кампании на этом этапе
CL02006,31642.66,214754.14,27.88,100.0,0.0,1.12,0.0,67.4,600501.65,28.4,0.0,312.14,0.0,31.33,280.81,"Состоятельные, но спящие",2,-2.474365611913158,2.012683046760493,-0.707704616008446,Без кампании на этом этапе
CL02007,23328.49,293727.62,25.99,98.01,0.12,2.59,1.65,66.0,483577.1,19.84,23.41,185.07,3.74,281.5,-69.28,"Состоятельные, но спящие",2,-1.8013399871905627,2.1506410951399197,-0.5678328254301427,Без кампании на этом этапе
CL02008,47905.93,219158.71,14.91,91.85,0.0,1.73,1.67,44.4,661015.06,23.24,59.45,511.6,12.19,48.5,534.74,"Состоятельные, но спящие",2,-2.22443559679737,2.4538531625964706,-1.3009595108520484,Без кампании на этом этапе
CL02009,34859.06,250043.15,21.01,97.36,0.0,2.77,0.0,44.7,462326.17,25.64,26.97,345.84,0.0,77.49,295.32,"Состоятельные, но спящие",2,-1.8645581675663625,2.411732533869095,-1.0809071729428241,Без кампании на этом этапе
CL02010,67562.75,321333.49,10.42,87.29,0.18,1.35,1.7,59.6,390147.36,27.9,99.52,713.35,13.7,428.36,398.22,"Состоятельные, но спящие",2,-2.0481378473312937,1.4784895502348332,-0.274026160922247,Без кампании на этом этапе
CL02011,36316.18,170523.75,19.76,100.0,0.15,0.68,4.73,61.7,572456.45,28.13,0.0,380.6,18.23,405.8,-6.97,"Состоятельные, но спящие",2,-2.361941600566508,2.1695761822512845,-0.5355057217024336,Без кампании на этом этапе
CL02012,39705.44,252816.04,16.7,88.93,0.0,0.66,0.35,65.9,381212.34,29.54,78.76,413.91,1.75,18.48,475.94,"Состоятельные, но спящие",2,-2.1415644102644213,1.5683839904670576,-0.6055103835509088,Без кампании на этом этапе
CL02013,57357.36,110126.25,15.43,95.73,0.06,0.0,0.0,53.5,464625.29,28.32,17.76,576.46,0.0,63.89,530.32,"Состоятельные, но спящие",2,-2.263122672716229,1.8077112038782064,-0.7048985472718697,Без кампании на этом этапе
CL02014,38039.44,182962.48,11.13,90.47,0.19,0.0,3.22,28.5,343496.77,33.1,52.15,372.92,13.79,175.38,263.47,"Состоятельные, но спящие",2,-1.7058560761333614,2.6731375464996225,-1.0778805425438738,Без кампании на этом этапе
CL02015,51658.12,253510.01,15.65,94.05,0.0,0.81,0.0,62.4,511078.22,28.29,49.68,457.5,0.0,22.7,484.49,"Состоятельные, но спящие",2,-2.4249509160187093,1.7166076217257764,-0.6601086896031177,Без кампании на этом этапе
CL02016,32149.7,246573.69,7.51,94.53,0.25,2.86,1.71,61.0,439113.24,36.49,24.95,337.61,8.45,549.24,-178.23,"Состоятельные, но спящие",2,-2.4118625736491697,2.2943373005518604,-0.22488257548175367,Без кампании на этом этапе
CL02017,41698.11,233727.3,12.05,93.5,0.0,2.0,1.36,38.5,306350.3,23.79,49.39,340.52,3.4,56.13,337.18,"Состоятельные, но спящие",2,-1.5535660822818356,2.2367976163688046,-1.0899420619764593,Без кампании на этом этапе
CL02018,26923.14,280282.08,7.76,100.0,0.4,0.12,5.04,53.4,379540.79,35.17,0.0,285.41,17.09,714.11,-411.6,"Состоятельные, но спящие",2,-2.1873563864121586,2.537391431342137,-0.17461207841486306,Без кампании на этом этапе
CL02019,45378.22,116499.27,17.21,93.0,0.2,0.7,3.78,56.0,495471.67,30.26,28.0,319.11,27.35,204.62,169.84,"Состоятельные, но спящие",2,-2.1668566376544494,2.061413961593163,-0.5157038762318017,Без кампании на этом этапе
CL02020,20971.02,185693.16,15.08,89.08,0.19,1.64,1.11,41.7,579252.53,33.61,81.11,204.5,1.46,446.46,-159.39,"Состоятельные, но спящие",2,-2.1862147741785654,3.12617007792264,-0.9589676831550151,Без кампании на этом этапе
CL02021,40810.7,311477.5,16.46,89.81,0.06,1.56,4.85,44.2,752978.69,20.94,116.57,323.14,27.69,107.55,359.85,"Состоятельные, но спящие",2,-2.175268362798231,2.715987842050688,-1.3761283996919562,Без кампании на этом этапе
CL02022,50086.57,343013.52,14.46,88.6,0.27,2.99,2.99,43.9,638306.92,23.92,121.79,480.07,23.82,875.39,-249.7,"Состоятельные, но спящие",2,-1.9797978493932504,2.7915614963752815,-0.6463072399716233,Без кампании на этом этапе
CL02023,31836.43,342094.72,24.75,88.78,0.21,0.0,0.0,39.3,419994.86,36.3,188.64,343.51,0.0,625.76,-93.62,"Состоятельные, но спящие",2,-1.8723910077264927,2.7205271946152756,-0.7039766137142314,Без кампании на этом этапе
CL02024,39781.41,333422.57,18.99,89.71,0.0,0.43,3.05,45.7,817281.69,26.01,126.44,433.7,11.57,12.17,559.54,"Состоятельные, но спящие",2,-2.5292118314967142,2.7070505816568033,-1.4871561432053955,Без кампании на этом этапе
CL02025,54331.43,135035.6,18.0,94.51,0.0,0.05,5.35,41.1,721570.91,27.38,29.35,503.97,32.78,1.49,564.61,"Состоятельные, но спящие",2,-2.441936899495029,2.4254655510715315,-1.3346533310198108,Без кампании на этом этапе
CL02026,45324.35,435260.04,14.72,90.78,0.13,0.91,2.04,52.9,526743.98,23.73,130.36,496.69,7.06,294.3,339.81,"Состоятельные, но спящие",2,-2.0331894144852183,2.1591954757335596,-0.8284799489513732,Без кампании на этом этапе
CL02027,40523.38,223121.42,13.56,99.36,0.03,0.71,1.78,58.9,587039.04,37.63,4.35,361.63,6.44,94.46,277.97,"Состоятельные, но спящие",2,-2.8749132241521496,2.152744633876927,-0.6918675971150555,Без кампании на этом этапе
CL02028,40983.28,225520.02,15.38,93.48,0.0,1.96,1.7,54.4,603063.21,23.73,49.12,373.51,9.13,54.87,376.89,"Состоятельные, но спящие",2,-2.2489242831794027,2.245378924562888,-1.0357276946457898,Без кампании на этом этапе
CL02029,16846.76,107595.37,15.89,92.79,0.0,0.0,0.57,47.9,543626.51,24.42,31.32,155.16,0.6,0.0,187.08,"Состоятельные, но спящие",2,-2.079592953004585,2.7473069662158074,-1.2894558062278423,Без кампании на этом этапе
CL02030,23955.63,294648.55,11.24,92.85,0.0,0.0,2.93,35.6,672534.88,32.2,35.49,204.8,8.44,0.0,248.73,"Состоятельные, но спящие",2,-2.4866296394566914,3.137885708261513,-1.542932637328133,Без кампании на этом этапе
CL02031,47532.5,137598.87,23.36,97.43,0.18,0.38,4.4,85.7,500612.4,29.1,13.35,414.53,15.34,195.43,247.79,"Состоятельные, но спящие",2,-2.489543499350118,1.1418764638540404,0.0691041568059006,Без кампании на этом этапе
CL02032,53359.02,153792.95,5.71,91.95,0.05,1.78,2.11,71.8,421374.13,21.09,11.75,480.3,13.5,111.43,394.12,"Состоятельные, но спящие",2,-2.1887855254306077,1.370306662030933,-0.4111040008369848,Без кампании на этом этапе
CL02033,39896.79,327288.8,13.55,90.93,0.15,0.78,5.49,51.4,470520.44,35.19,69.17,309.61,20.99,268.09,131.68,"Состоятельные, но спящие",2,-2.2417273231061072,2.2004405010425763,-0.6503298827435099,Без кампании на этом этапе
CL02034,45500.93,173481.25,18.5,100.0,0.02,0.12,3.03,53.8,347955.17,30.5,0.0,395.9,19.74,43.54,372.1,"Состоятельные, но спящие",2,-2.0700427267393735,1.73920809454281,-0.67253606295524,Без кампании на этом этапе
CL02035,39635.91,133644.23,22.77,98.21,0.24,0.93,4.55,52.9,637610.79,23.28,11.93,409.64,25.2,558.85,-112.08,"Состоятельные, но спящие",2,-2.09527694583392,2.5315990309360346,-0.6509387025654377,Без кампании на этом этапе
CL02036,22315.7,283626.3,26.85,96.91,0.0,0.6,2.21,72.7,631988.22,32.87,60.11,215.74,4.51,16.66,263.69,"Состоятельные, но спящие",2,-2.6808886518000605,2.008003785526424,-0.698918958069206,Без кампании на этом этапе
CL02037,25675.48,195433.69,14.37,98.58,0.39,1.48,0.61,23.7,400797.47,24.69,10.42,236.83,1.3,924.29,-675.73,"Состоятельные, но спящие",2,-1.4047052644061568,3.563158004069779,-0.7704731997321367,Без кампании на этом этапе
CL02038,58018.84,214880.06,12.18,97.19,0.0,1.21,1.69,53.9,868864.1,28.23,20.23,514.31,8.53,34.02,509.06,"Состоятельные, но спящие",2,-3.0704523013565006,2.407814359421587,-1.0946802470858281,Без кампании на этом этапе
CL02039,42287.46,162107.65,6.35,93.97,0.0,1.36,0.0,59.3,557820.16,28.84,14.59,457.33,0.0,38.04,433.87,"Состоятельные, но спящие",2,-2.6003988811362935,2.087315603637643,-0.8619698508258189,Без кампании на этом этапе
CL02040,41567.01,224080.22,19.28,95.51,0.17,1.43,0.0,51.0,679926.61,33.9,30.35,315.24,0.0,375.72,-30.13,"Состоятельные, но спящие",2,-2.614703069385852,2.6861027667851713,-0.6640024677890084,Без кампании на этом этапе
CL02041,37904.26,185961.52,16.43,96.17,0.11,2.39,5.81,71.5,529155.44,30.44,31.45,334.8,26.17,381.89,10.54,"Состоятельные, но спящие",2,-2.433320683008229,1.7947160645949465,-0.3185531598579842,Без кампании на этом этапе
CL02042,40355.21,252586.04,15.63,94.14,0.16,0.53,3.84,59.3,562856.84,20.38,42.83,429.94,17.09,431.62,58.23,"Состоятельные, но спящие",2,-2.068206159722014,2.1859386613095135,-0.6642573270461315,Без кампании на этом этапе
CL02043,54614.37,141673.91,19.5,91.29,0.06,2.21,2.71,51.9,368290.49,25.66,49.14,477.84,12.11,143.18,395.91,"Состоятельные, но спящие",2,-1.7221472632467465,1.716692595985737,-0.6660353717226807,Без кампании на этом этапе
CL02044,36315.68,248409.41,22.76,93.78,0.0,1.12,1.94,52.2,442162.68,39.88,85.31,385.12,10.6,31.26,449.78,"Состоятельные, но спящие",2,-2.3411920640836534,2.025903795799132,-0.8253488761942135,Без кампании на этом этапе
CL02045,38121.24,435865.88,24.46,94.42,0.0,0.52,0.0,60.9,348137.98,31.71,126.4,398.79,0.0,14.59,510.6,"Состоятельные, но спящие",2,-2.0379247225502826,1.6214567363048544,-0.6513262977919132,Без кампании на этом этапе
CL02046,49122.98,239135.7,16.89,81.41,0.0,2.14,0.0,54.8,329791.76,23.5,209.28,479.3,0.0,59.81,628.76,"Состоятельные, но спящие",2,-1.57307289408999,1.6134630356886968,-0.8389218885557317,Без кампании на этом этапе
CL02047,28226.84,238070.74,23.61,96.89,0.0,2.59,2.91,79.5,598891.6,20.27,38.61,300.15,10.2,72.49,276.48,"Состоятельные, но спящие",2,-2.2788681285152843,1.7034740679358376,-0.6250967536590116,Без кампании на этом этапе
CL02048,28230.05,154159.01,21.1,96.21,0.47,1.52,1.9,52.8,264124.97,29.57,30.63,270.89,3.86,1441.54,-1136.16,"Состоятельные, но спящие",2,-1.4903425888603878,2.6540490917814483,0.3291390706177726,Без кампании на этом этапе
CL02049,53019.02,298444.23,23.81,88.71,0.36,0.88,1.84,48.1,586675.29,35.47,128.54,395.81,12.9,309.32,227.93,"Состоятельные, но спящие",2,-2.1944497531688767,2.3602068076370863,-0.46288992839752946,Без кампании на этом этапе
CL02050,49795.89,335357.71,24.21,94.42,0.09,1.16,2.91,36.6,703599.68,14.32,82.4,426.29,10.27,299.86,219.11,"Состоятельные, но спящие",2,-1.7601561715284206,2.7794404138181283,-1.3257807887498325,Без кампании на этом этапе
CL02051,46681.81,229291.89,9.06,97.98,0.0,1.37,0.4,45.1,734090.82,31.6,11.08,384.57,2.72,38.25,360.13,"Состоятельные, но спящие",2,-2.864111543492197,2.69646329106217,-1.1735768490177203,Без кампании на этом этапе
CL02052,45436.46,359998.26,26.31,96.46,0.0,2.35,2.08,78.4,707405.99,23.7,82.43,375.48,14.01,65.78,406.14,"Состоятельные, но спящие",2,-2.5997696929121004,1.6142590146488398,-0.5574466554275963,Без кампании на этом этапе
CL02053,46939.61,313899.59,12.31,85.96,0.3,1.09,1.62,41.9,503483.99,33.16,132.86,477.95,5.35,896.72,-280.56,"Состоятельные, но спящие",2,-2.067222003307697,2.7259927407413085,-0.4661364573597433,Без кампании на этом этапе
CL02054,56444.67,271990.21,13.76,95.24,0.03,1.78,2.86,69.3,826515.45,23.96,33.21,416.63,21.47,132.47,338.83,"Состоятельные, но спящие",2,-2.9381952325955014,1.9894595494775926,-0.7068446835123319,Без кампании на этом этапе
CL02055,58106.84,190580.62,15.49,89.4,0.0,0.84,4.31,23.8,420720.7,29.01,84.45,528.17,31.56,23.64,620.54,"Состоятельные, но спящие",2,-1.6777365716851695,2.3827002257387075,-1.409366715869088,Без кампании на этом этапе
CL02056,38635.7,222321.91,14.23,98.33,0.01,0.0,1.16,69.8,471444.09,20.64,9.72,395.89,4.91,23.96,386.55,"Состоятельные, но спящие",2,-2.2443038982926162,1.6573891929822435,-0.6583166048113366,Без кампании на этом этапе
CL02057,40730.6,182296.76,15.77,99.01,0.0,0.62,0.0,59.7,719057.44,19.8,6.0,390.62,0.0,17.23,379.39,"Состоятельные, но спящие",2,-2.5467344909497416,2.318063528971481,-1.0521524808878964,Без кампании на этом этапе
CL02058,38669.18,127436.88,14.13,95.42,0.1,2.99,0.5,47.0,601992.25,37.74,17.91,397.36,3.02,175.78,242.5,"Состоятельные, но спящие",2,-2.586624344790962,2.6088294034227566,-0.875669609778278,Без кампании на этом этапе
CL02059,42594.1,290043.13,9.21,88.98,0.0,0.71,3.05,41.4,400288.04,35.71,57.34,415.54,11.73,19.87,464.74,"Состоятельные, но спящие",2,-2.1644738421678955,2.2128811279150082,-1.058850038378579,Без кампании на этом этапе
CL02060,59650.34,309844.06,16.78,95.99,0.08,1.17,1.51,49.1,749141.44,15.44,37.41,646.05,7.66,204.33,486.79,"Состоятельные, но спящие",2,-2.2329821195203086,2.3443022382278853,-1.1263358295504964,Без кампании на этом этапе
CL02061,34450.54,293823.53,10.95,98.53,0.0,0.14,2.72,45.6,558271.04,31.94,11.86,241.35,10.0,3.96,259.25,"Состоятельные, но спящие",2,-2.502116798251028,2.5408040117112476,-1.1146143742506185,Без кампании на этом этапе
CL02062,57467.85,205547.38,6.37,90.36,0.0,0.57,3.53,74.8,272623.59,35.17,34.94,580.0,30.83,15.86,629.91,"Состоятельные, но спящие",2,-2.4318255654492855,0.8343848955244565,-0.1892399145800918,Без кампании на этом этапе
CL02063,19415.75,123386.64,16.05,97.83,0.02,1.46,3.04,65.3,516199.89,47.1,11.94,158.71,4.23,82.27,92.61,"Состоятельные, но спящие",2,-2.9756510828697125,2.188453365929003,-0.5492099376604784,Без кампании на этом этапе
CL02064,30588.64,232247.21,19.22,89.55,0.09,1.18,3.66,42.7,494176.87,30.98,100.74,292.97,11.19,129.84,275.06,"Состоятельные, но спящие",2,-1.9366406164576804,2.536370693917318,-1.0996208427004748,Без кампании на этом этапе
CL02065,52877.27,126646.37,16.59,94.98,0.19,0.37,0.0,50.8,444758.03,29.05,27.8,396.57,0.0,379.14,45.23,"Состоятельные, но спящие",2,-2.1040159390895847,2.1459407088054028,-0.4287250255476651,Без кампании на этом этапе
CL02066,58072.91,111628.71,15.98,89.72,0.0,0.0,0.0,70.5,571036.04,27.14,27.77,579.68,0.0,0.0,607.45,"Состоятельные, но спящие",2,-2.5806008762539907,1.446113701133096,-0.5577964834927273,Без кампании на этом этапе
CL02067,45104.63,197286.85,5.0,92.99,0.0,0.0,1.75,66.4,731185.93,25.11,11.59,382.94,8.65,0.0,403.19,"Состоятельные, но спящие",2,-2.9347836446111493,2.103401212530638,-0.8862324381995946,Без кампании на этом этапе
CL02068,43011.48,144511.9,16.15,94.15,0.0,0.96,0.0,41.9,784344.13,28.98,38.08,466.33,0.0,26.94,477.46,"Состоятельные, но спящие",2,-2.665331834736394,2.8331707913303297,-1.3981795526041731,Без кампании на этом этапе
CL02069,47296.35,129805.18,19.14,94.68,0.21,1.86,1.61,80.6,512653.58,30.93,21.97,487.02,11.95,686.0,-165.06,"Состоятельные, но спящие",2,-2.527360354756387,1.5694746766398855,0.20634409872993018,Без кампании на этом этапе
CL02070,38478.74,92656.03,16.58,100.0,0.0,0.89,2.45,55.1,45726.23,23.65,0.0,352.22,11.15,24.81,338.56,"Состоятельные, но спящие",2,-1.2952182844333724,1.3561913101659817,-0.5479283892872836,Без кампании на этом этапе
CL02071,25164.46,282665.56,16.15,90.07,0.0,2.39,3.11,39.5,627888.89,28.7,103.4,182.33,8.28,66.88,227.12,"Состоятельные, но спящие",2,-2.132809866631511,2.934657662480193,-1.426935342914658,Без кампании на этом этапе
CL02072,26226.9,341729.81,13.72,93.22,0.23,0.66,3.89,60.4,442237.69,24.67,82.79,246.56,8.36,365.96,-28.26,"Состоятельные, но спящие",2,-1.931282169621292,2.2344147970339923,-0.5466916751791335,Без кампании на этом этапе
CL02073,34211.62,215768.19,15.85,93.01,0.13,0.0,3.55,50.6,665007.3,26.31,58.81,277.99,18.36,357.11,-1.95,"Состоятельные, но спящие",2,-2.350834259810138,2.682241555271893,-0.9313631241925862,Без кампании на этом этапе
CL02074,37878.0,208544.75,16.92,95.63,0.0,0.0,4.64,45.5,592561.26,32.54,24.38,320.05,17.58,0.0,362.01,"Состоятельные, но спящие",2,-2.4284009461088853,2.429679874097688,-1.1557005118073456,Без кампании на этом этапе
CL02075,50040.39,281092.56,24.37,96.92,0.08,0.42,0.0,40.4,423018.31,26.05,35.76,355.96,0.0,104.0,287.71,"Состоятельные, но спящие",2,-1.7717532055555034,2.250577138221705,-0.8837831141986825,Без кампании на этом этапе
CL02076,55209.64,139530.8,20.71,94.18,0.28,1.91,3.27,56.8,507539.12,22.45,33.47,534.31,20.18,889.38,-301.42,"Состоятельные, но спящие",2,-1.8665904898837702,2.1336269595652952,-0.1698701914991785,Без кампании на этом этапе
CL02077,28347.88,235349.08,12.77,93.51,0.14,0.53,2.69,58.4,677695.15,30.75,40.64,236.1,11.74,322.99,-34.51,"Состоятельные, но спящие",2,-2.650281899277178,2.630307487352053,-0.7683016923083087,Без кампании на этом этапе
CL02078,42160.31,288896.99,16.47,98.04,0.0,2.11,1.4,31.9,419468.55,26.0,16.76,412.11,4.67,59.1,374.44,"Состоятельные, но спящие",2,-1.7407423449763295,2.5502501471906096,-1.2849207108875444,Без кампании на этом этапе
CL02079,44912.48,281136.96,11.45,100.0,0.0,1.61,4.59,80.8,753382.36,33.01,0.0,358.41,31.15,45.01,344.54,"Состоятельные, но спящие",2,-3.311278546975498,1.6813584227759126,-0.46981225097358875,Без кампании на этом этапе
CL02080,38548.51,350945.1,13.84,91.19,0.03,1.82,4.71,28.5,648645.37,25.65,65.57,310.75,24.54,154.21,246.65,"Состоятельные, но спящие",2,-2.0054768840271,3.0588358126276725,-1.5572204994699352,Без кампании на этом этапе
CL02081,36546.29,243584.37,17.75,94.55,0.0,0.13,2.51,54.7,365050.11,28.96,62.96,386.08,6.19,3.75,451.48,"Состоятельные, но спящие",2,-1.9885134375834626,1.8446474864231586,-0.8550005979101746,Без кампании на этом этапе
CL02082,27506.73,160867.39,13.23,100.0,0.07,2.03,1.77,52.9,468628.75,34.8,0.0,243.28,4.42,242.54,5.16,"Состоятельные, но спящие",2,-2.3983121015219004,2.442974743232669,-0.7196791155688859,Без кампании на этом этапе
CL02083,23431.59,167966.26,16.45,91.32,0.12,2.49,0.19,38.0,682491.83,22.15,58.57,236.89,0.4,416.42,-120.56,"Состоятельные, но спящие",2,-1.9926713442906139,3.335114888401297,-1.2944361789028125,Без кампании на этом этапе
CL02084,33052.92,184908.48,9.84,98.3,0.07,0.86,2.82,55.5,673769.04,22.46,7.38,334.56,13.51,135.48,219.96,"Состоятельные, но спящие",2,-2.4782678037647905,2.5318203401897037,-1.0524066661104539,Без кампании на этом этапе
CL02085,41206.48,363716.43,25.76,85.64,0.0,2.33,1.29,26.4,933405.26,29.06,288.04,437.21,5.01,65.31,664.95,"Состоятельные, но спящие",2,-2.3943598265899504,3.366655931343257,-1.9523391110888317,Без кампании на этом этапе
CL02086,35884.29,152749.91,10.79,96.35,0.0,1.52,0.0,62.5,318797.76,29.87,11.92,341.0,0.0,42.65,310.27,"Состоятельные, но спящие",2,-2.16256108473086,1.7301869484283874,-0.5740326281613289,Без кампании на этом этапе
CL02087,44708.09,305801.21,8.89,91.49,0.0,2.09,0.14,53.0,667720.0,23.08,58.65,371.61,0.9,58.53,372.63,"Состоятельные, но спящие",2,-2.442564009847513,2.4106282865092594,-1.0941113725080591,Без кампании на этом этапе
CL02088,41809.8,187914.75,17.74,95.09,0.0,0.96,1.85,63.9,396157.36,26.66,25.12,381.27,12.34,26.82,391.91,"Состоятельные, но спящие",2,-2.0937861424555035,1.614030674685561,-0.6218033972330161,Без кампании на этом этапе
CL02089,48341.89,294404.87,5.0,90.48,0.05,1.34,3.4,78.4,504431.18,25.36,35.0,499.0,23.63,136.51,421.12,"Состоятельные, но спящие",2,-2.541658874833258,1.3548778007753348,-0.3820879022320866,Без кампании на этом этапе
CL02090,38082.29,223638.21,13.81,94.82,0.0,0.0,0.47,36.7,618733.02,35.56,29.48,413.48,1.13,0.0,444.09,"Состоятельные, но спящие",2,-2.5663490826978643,2.7876193109317096,-1.3388317654554105,Без кампании на этом этапе
CL02091,41262.05,214676.92,9.12,93.8,0.0,1.76,2.1,50.0,548302.79,34.06,25.13,377.72,13.17,49.39,366.63,"Состоятельные, но спящие",2,-2.5425601266226705,2.3027624918743586,-0.9714027363073281,Без кампании на этом этапе
CL02092,8633.89,109510.16,12.32,89.18,0.0,1.24,1.75,49.2,732827.8,20.94,30.77,88.08,1.16,34.66,85.35,"Состоятельные, но спящие",2,-2.265031226606273,3.172638028842841,-1.531213131591783,Без кампании на этом этапе
CL02093,54885.12,135384.3,20.93,96.66,0.1,0.19,4.65,70.8,913912.93,33.12,23.84,577.75,29.77,284.25,347.1,"Состоятельные, но спящие",2,-3.3095187417516416,2.0394888763800534,-0.5948526144077736,Без кампании на этом этапе
CL02094,38551.8,195178.83,14.66,100.0,0.04,0.86,2.36,50.2,702759.91,21.72,0.0,332.74,14.12,87.51,259.35,"Состоятельные, но спящие",2,-2.423277122116437,2.5989767496248812,-1.1592636047540683,Без кампании на этом этапе
CL02095,53015.61,203523.01,12.02,85.5,0.0,2.29,2.62,41.2,529983.69,21.67,87.73,435.33,13.64,64.11,472.59,"Состоятельные, но спящие",2,-1.8293605309522911,2.2817873795340846,-1.216637133173749,Без кампании на этом этапе
CL02096,9021.95,259912.4,20.29,94.93,0.33,0.55,3.15,37.7,442715.8,17.44,72.74,68.24,4.12,696.88,-551.79,"Состоятельные, но спящие",2,-1.2460555891194223,3.313543641478412,-0.9203205357501328,Без кампании на этом этапе
CL02097,37215.31,52375.87,28.8,90.12,0.2,1.74,0.0,39.5,530807.75,31.66,27.95,304.31,0.0,366.97,-34.71,"Состоятельные, но спящие",2,-1.8395220392176006,2.779092186361052,-0.8042948571724292,Без кампании на этом этапе
CL02098,55378.08,351330.62,20.22,98.69,0.28,1.69,0.0,49.5,425662.5,22.35,14.8,567.45,0.0,246.46,335.79,"Состоятельные, но спящие",2,-1.7202767914346873,2.032687217215528,-0.5184589238513755,Без кампании на этом этапе
CL02099,42851.76,394041.77,15.38,99.37,0.09,1.53,0.41,30.3,572829.67,26.54,9.25,388.39,1.81,175.1,224.35,"Состоятельные, но спящие",2,-2.0563018038591334,2.9483622090227373,-1.2722354535543332,Без кампании на этом этапе
CL02100,31667.49,83947.87,16.74,93.06,0.08,1.68,0.0,48.2,472886.12,27.17,15.19,277.25,0.0,167.42,125.02,"Состоятельные, но спящие",2,-1.9813927585132254,2.4928120648706606,-0.9060911669179361,Без кампании на этом этапе
